Date,Open,High,Low,Close,Adj Close,Volume
2006-03-23,54.950001,54.974998,54.195000,54.474998,42.169037,594800
2006-03-24,54.330002,54.939999,54.259998,54.720001,42.358688,606000
2006-03-27,54.540001,54.590000,54.270000,54.365002,42.083889,583800
2006-03-28,54.380001,54.654999,53.825001,53.884998,41.712315,958800
2006-03-29,53.750000,54.244999,53.619999,54.125000,41.898098,791200
2006-03-30,54.455002,54.915001,54.369999,54.575001,42.246445,1296200
2006-03-31,54.884998,55.119999,54.840000,54.985001,42.563820,1296800
2006-04-03,54.869999,55.500000,54.799999,55.049999,42.614140,1015400
2006-04-04,55.775002,56.174999,55.775002,56.055000,43.392117,1745800
2006-04-05,56.580002,56.919998,56.459999,56.849998,44.007519,1067600
2006-04-06,56.595001,56.845001,56.340000,56.779999,43.953327,744600
2006-04-07,56.535000,56.634998,56.115002,56.270000,43.558544,975400
2006-04-10,56.080002,56.290001,56.005001,56.084999,43.415333,593400
2006-04-11,56.000000,56.000000,55.200001,55.250000,42.768955,781800
2006-04-12,55.500000,55.775002,55.474998,55.654999,43.082470,519200
2006-04-13,55.650002,56.014999,55.610001,56.014999,43.361149,632000
2006-04-17,56.500000,56.910000,56.299999,56.564999,43.786900,1145800
2006-04-18,56.924999,57.779999,56.810001,57.779999,44.727428,1404400
2006-04-19,57.599998,58.310001,57.595001,58.200001,45.052547,1316400
2006-04-20,56.270000,57.005001,56.259998,56.820000,45.971416,2442600
2006-04-21,57.040001,57.355000,56.820000,57.000000,46.117043,1049200
2006-04-24,57.310001,57.560001,57.125000,57.560001,46.570126,1321400
2006-04-25,57.529999,57.544998,57.064999,57.220001,46.295044,730400
2006-04-26,57.029999,57.770000,56.990002,57.709999,46.691486,760000
2006-04-27,57.345001,58.500000,57.099998,58.330002,47.193111,1553200
2006-04-28,58.625000,59.334999,58.395000,58.424999,47.269970,1398800
2006-05-01,58.924999,58.959999,57.334999,57.490002,46.513496,2527800
2006-05-02,59.099998,59.189999,58.775002,59.055000,47.779686,1704000
2006-05-03,58.790001,58.825001,58.349998,58.805000,47.577423,926000
2006-05-04,57.455002,59.209999,57.455002,59.090000,47.808006,1794600
2006-05-05,60.000000,61.355000,59.950001,61.244999,49.551556,2741400
2006-05-08,61.555000,61.570000,61.130001,61.330002,49.620327,1084400
2006-05-09,61.014999,61.340000,60.974998,61.240002,49.547504,738200
2006-05-10,61.000000,61.215000,60.540001,61.119999,49.450417,903200
2006-05-11,61.500000,61.695000,60.720001,60.959999,49.320969,1310600
2006-05-12,60.775002,61.000000,60.110001,60.255001,48.750580,994800
2006-05-15,59.740002,60.070000,59.125000,59.830002,48.406719,1708600
2006-05-16,59.654999,59.779999,59.014999,59.404999,48.062866,1046600
2006-05-17,58.775002,58.820000,56.209999,56.584999,45.781288,2230400
2006-05-18,56.520000,57.105000,56.119999,56.224998,45.490017,1605200
2006-05-19,57.014999,57.560001,56.680000,57.450001,46.481136,1053800
2006-05-22,55.950001,56.270000,54.950001,55.799999,45.146168,2163400
2006-05-23,55.855000,56.615002,55.855000,56.000000,45.307972,1193400
2006-05-24,55.634998,55.959999,54.634998,55.415001,44.834671,1390000
2006-05-25,55.740002,56.595001,55.740002,56.500000,45.712513,1147800
2006-05-26,57.259998,57.259998,56.570000,57.090000,46.189865,1102000
2006-05-30,56.500000,56.605000,55.645000,55.669998,45.040981,920400
2006-05-31,56.404999,56.685001,56.150002,56.610001,45.801510,642000
2006-06-01,56.400002,57.564999,56.334999,57.494999,46.517536,826400
2006-06-02,58.099998,58.160000,57.320000,57.705002,46.687443,1045200
2006-06-05,57.360001,57.735001,56.615002,56.695000,45.870281,501200
2006-06-06,56.009998,56.090000,55.099998,55.869999,45.202801,1867400
2006-06-07,54.930000,55.950001,54.845001,55.215000,44.672863,1232200
2006-06-08,53.770000,53.990002,52.279999,53.750000,43.487560,2622800
2006-06-09,53.325001,53.820000,53.080002,53.154999,43.006168,1489400
2006-06-12,53.119999,53.145000,51.525002,51.555000,41.711658,1764800
2006-06-13,50.645000,51.314999,49.349998,49.380001,39.951931,3880800
2006-06-14,50.845001,51.125000,49.930000,50.395000,40.773136,1264000
2006-06-15,51.549999,52.689999,51.474998,52.580002,42.540958,1634600
2006-06-16,51.834999,52.005001,51.130001,51.419998,41.602436,1463200
2006-06-19,52.180000,52.180000,51.415001,51.525002,41.687382,626000
2006-06-20,51.889999,52.525002,51.770000,52.224998,42.253735,1073800
2006-06-21,52.294998,53.340000,52.290001,53.000000,42.880764,941600
2006-06-22,53.070000,53.345001,52.779999,52.950001,42.840317,939800
2006-06-23,52.250000,53.035000,52.154999,52.674999,42.617817,560600
2006-06-26,52.974998,52.974998,52.459999,52.924999,42.820084,511800
2006-06-27,52.790001,52.855000,52.075001,52.145000,42.189007,781800
2006-06-28,52.375000,52.709999,52.250000,52.555000,42.520733,1409400
2006-06-29,53.099998,54.189999,52.654999,54.189999,43.843555,1682600
2006-06-30,54.610001,54.974998,54.345001,54.849998,44.377548,1172200
2006-07-03,55.134998,55.724998,55.044998,55.639999,45.016712,458600
2006-07-05,54.700001,54.939999,54.084999,54.775002,44.316868,983000
2006-07-06,54.759998,55.055000,54.740002,54.965000,44.470592,682200
2006-07-07,54.939999,54.970001,53.814999,54.029999,43.714108,763800
2006-07-10,54.029999,54.200001,53.549999,53.830002,43.552292,529200
2006-07-11,53.040001,53.869999,52.610001,53.830002,43.552292,841100
2006-07-12,53.509998,53.639999,52.320000,52.410000,42.403416,1024100
2006-07-13,51.610001,51.799999,50.939999,51.000000,41.262627,1422500
2006-07-14,50.779999,50.810001,50.049999,50.470001,40.833813,1008300
2006-07-17,48.340000,49.380001,48.340000,49.270000,39.862930,2825500
2006-07-18,49.270000,49.340000,48.400002,49.020000,39.660660,1088600
2006-07-19,49.480000,51.400002,49.430000,51.270000,41.481071,1598400
2006-07-20,51.480000,51.599998,51.060001,51.240002,41.456799,751700
2006-07-21,51.250000,51.279999,50.840000,51.020000,41.278805,509700
2006-07-24,51.759998,52.340000,51.720001,52.049999,42.112144,485200
2006-07-25,52.080002,52.349998,51.540001,51.980000,42.055511,632600
2006-07-26,51.730000,52.490002,51.520000,52.299999,42.314415,974300
2006-07-27,53.250000,53.619999,52.860001,53.150002,43.002125,705100
2006-07-28,53.580002,54.740002,53.570000,54.480000,44.078190,660000
2006-07-31,54.299999,54.540001,54.189999,54.400002,44.013462,311100
2006-08-01,54.400002,54.400002,53.270000,54.029999,43.714108,540900
2006-08-02,54.500000,54.730000,54.090000,54.450001,44.053921,1145400
2006-08-03,53.860001,54.490002,53.730000,54.320000,43.948738,488200
2006-08-04,54.709999,54.880001,53.610001,53.889999,43.600842,634000
2006-08-07,53.320000,53.639999,53.250000,53.549999,43.325752,533300
2006-08-08,53.320000,53.480000,52.770000,52.930000,42.824131,614200
2006-08-09,53.470001,53.970001,52.950001,53.000000,42.880764,572000
2006-08-10,52.959999,53.240002,52.650002,53.169998,43.018307,451300
2006-08-11,52.939999,53.080002,52.630001,52.869999,42.775581,310000
2006-08-14,53.220001,53.419998,52.700001,52.950001,42.840317,709900
2006-08-15,55.119999,56.360001,54.950001,56.049999,45.348434,2384900
2006-08-16,56.490002,57.740002,56.490002,57.720001,46.699577,2420700
2006-08-17,58.160000,58.299999,57.520000,57.770000,46.740036,1204600
2006-08-18,56.720001,57.270000,56.590000,57.169998,46.254593,561900
2006-08-21,57.590000,57.650002,56.980000,57.200001,46.278866,631700
2006-08-22,56.720001,57.040001,56.410000,56.680000,45.858150,723000
2006-08-23,56.410000,56.490002,55.700001,56.330002,45.574974,914900
2006-08-24,56.470001,56.520000,55.360001,55.720001,45.081440,642000
2006-08-25,55.840000,56.000000,55.680000,55.759998,45.113800,369200
2006-08-28,55.930000,56.650002,55.860001,56.439999,45.663967,340200
2006-08-29,56.939999,57.049999,56.000000,57.049999,46.157501,890000
2006-08-30,56.919998,57.180000,56.630001,57.000000,46.117043,1178000
2006-08-31,56.490002,56.910000,56.310001,56.770000,45.930965,715900
2006-09-01,57.020000,57.310001,56.889999,57.299999,46.359768,1430800
2006-09-05,57.500000,57.959999,57.340000,57.869999,46.820942,807600
2006-09-06,56.730000,57.290001,56.529999,57.000000,46.117043,913600
2006-09-07,56.150002,56.799999,56.099998,56.360001,45.599247,478100
2006-09-08,56.169998,56.560001,55.939999,56.430000,45.655876,358900
2006-09-11,56.290001,56.430000,55.830002,56.380001,45.615421,1061200
2006-09-12,56.580002,57.160000,56.389999,57.099998,46.197956,1415600
2006-09-13,56.880001,57.439999,56.759998,57.439999,46.473034,916300
2006-09-14,56.799999,56.980000,56.509998,56.770000,45.930965,596600
2006-09-15,56.919998,57.330002,56.610001,57.119999,46.214138,607800
2006-09-18,57.180000,57.779999,57.110001,57.740002,46.715767,452900
2006-09-19,57.310001,57.349998,56.810001,57.169998,46.254593,972600
2006-09-20,58.049999,58.340000,57.959999,58.220001,47.104115,905600
2006-09-21,58.779999,58.990002,58.459999,58.860001,47.621925,1004800
2006-09-22,59.180000,59.180000,58.740002,58.950001,47.694733,922900
2006-09-25,58.950001,59.419998,58.560001,59.209999,47.905090,649400
2006-09-26,59.099998,59.570000,58.950001,59.490002,48.131638,823100
2006-09-27,59.180000,59.290001,58.869999,59.130001,47.840370,1028200
2006-09-28,59.009998,59.150002,58.639999,59.000000,47.735188,859900
2006-09-29,58.900002,59.770000,58.860001,59.310001,47.986004,991200
2006-10-02,59.119999,59.459999,58.950001,59.060001,47.783733,676000
2006-10-03,58.630001,59.380001,58.500000,59.150002,47.856556,1060000
2006-10-04,59.160000,60.160000,59.160000,60.130001,48.649441,637700
2006-10-05,60.259998,60.970001,60.090000,60.970001,49.329063,1404700
2006-10-06,60.450001,60.860001,60.220001,60.720001,49.126789,782200
2006-10-09,60.840000,61.340000,60.799999,61.279999,49.579865,787400
2006-10-10,61.490002,62.189999,61.450001,62.099998,50.243313,1868800
2006-10-11,61.410000,61.950001,61.320000,61.820000,50.016769,1571700
2006-10-12,61.650002,62.650002,61.580002,62.500000,50.566933,1695400
2006-10-13,61.869999,62.770000,61.820000,62.630001,50.672119,1002300
2006-10-16,62.080002,62.209999,61.669998,61.990002,50.154308,635100
2006-10-17,61.029999,61.049999,60.599998,60.840000,49.223885,666000
2006-10-18,61.270000,61.599998,61.070000,61.480000,49.741692,1122400
2006-10-19,61.959999,62.220001,61.759998,62.070000,50.219040,778900
2006-10-20,62.029999,62.500000,61.840000,62.299999,50.405125,978400
2006-10-23,61.439999,62.540001,61.389999,62.400002,50.486031,997700
2006-10-24,61.650002,61.950001,61.419998,61.730000,49.943951,1235500
2006-10-25,61.730000,62.169998,61.580002,62.119999,50.259491,957000
2006-10-26,62.900002,63.270000,62.400002,63.200001,51.133289,1245200
2006-10-27,63.119999,63.389999,62.560001,62.849998,50.850113,778000
2006-10-30,62.580002,62.709999,62.189999,62.189999,50.316128,1338900
2006-10-31,59.000000,60.220001,58.959999,59.840000,48.414810,3313300
2006-11-01,60.450001,60.669998,59.610001,59.689999,48.293442,1197100
2006-11-02,59.349998,59.849998,59.230000,59.730000,48.325813,1561800
2006-11-03,59.799999,59.840000,59.310001,59.520000,48.155910,654300
2006-11-06,59.910000,60.549999,59.849998,60.430000,48.892162,779200
2006-11-07,61.040001,61.480000,60.919998,60.990002,49.345242,925600
2006-11-08,60.480000,60.869999,60.389999,60.619999,49.045883,954300
2006-11-09,60.660000,60.980000,60.500000,60.630001,49.053982,1274300
2006-11-10,60.919998,61.090000,60.779999,61.060001,49.401878,881200
2006-11-13,60.720001,60.799999,60.430000,60.540001,48.981163,1252400
2006-11-14,60.669998,60.779999,59.950001,60.779999,49.175339,709700
2006-11-15,60.230000,60.660000,60.230000,60.410000,48.875980,682800
2006-11-16,60.720001,61.130001,60.639999,61.130001,49.458515,627800
2006-11-17,60.520000,60.820000,60.320000,60.590000,49.021614,639600
2006-11-20,60.349998,60.590000,60.270000,60.500000,48.948795,686400
2006-11-21,60.889999,60.959999,60.490002,60.660000,49.078243,650000
2006-11-22,61.400002,61.549999,61.259998,61.439999,49.709320,531400
2006-11-24,61.310001,61.630001,61.119999,61.250000,49.555595,295500
2006-11-27,60.840000,60.869999,59.759998,59.820000,48.398632,969900
2006-11-28,59.750000,60.270000,59.700001,60.209999,48.714169,856000
2006-11-29,60.220001,60.490002,59.869999,60.380001,48.851707,824800
2006-11-30,59.950001,60.610001,59.889999,60.220001,48.722256,1360100
2006-12-01,60.220001,60.330002,59.110001,59.470001,48.115456,1396000
2006-12-04,59.590000,60.340000,59.590000,60.250000,48.746529,549600
2006-12-05,60.680000,60.939999,60.279999,60.360001,48.835526,1015400
2006-12-06,60.419998,60.770000,60.340000,60.340000,48.819347,985400
2006-12-07,60.930000,61.150002,60.450001,60.540001,48.981163,1789500
2006-12-08,60.400002,60.590000,59.770000,59.990002,48.536175,796200
2006-12-11,59.919998,60.330002,59.849998,60.250000,48.746529,921500
2006-12-12,60.959999,61.689999,60.389999,60.880001,49.256245,2054300
2006-12-13,61.849998,61.880001,61.180000,61.290001,49.587963,1053500
2006-12-14,61.419998,61.950001,61.209999,61.810001,50.008686,1541800
2006-12-15,61.490002,61.490002,60.639999,60.790001,49.183434,1033400
2006-12-18,60.830002,60.849998,60.270000,60.330002,48.811260,759300
2006-12-19,60.330002,60.610001,60.000000,60.349998,48.827442,1911700
2006-12-20,60.349998,60.509998,59.619999,59.619999,48.236813,1074700
2006-12-21,60.099998,60.169998,59.799999,60.090000,48.617077,1594400
2006-12-22,60.099998,60.110001,59.090000,59.099998,47.816093,1229000
2006-12-26,59.250000,59.650002,59.040001,59.599998,48.220634,855100
2006-12-27,59.900002,60.250000,59.840000,60.180000,48.689888,942300
2006-12-28,60.810001,60.840000,60.369999,60.419998,48.884075,611800
2006-12-29,60.599998,60.840000,60.330002,60.330002,48.811260,598000
2007-01-03,62.220001,62.259998,61.110001,61.389999,49.668873,3526800
2007-01-04,61.259998,61.500000,60.959999,61.080002,49.418060,1807400
2007-01-05,60.740002,60.869999,60.450001,60.529999,48.973064,818300
2007-01-08,60.169998,60.400002,59.869999,60.189999,48.697990,861700
2007-01-09,60.400002,60.680000,59.950001,60.139999,48.657532,1029000
2007-01-10,59.610001,60.029999,59.349998,59.900002,48.463356,1126800
2007-01-11,60.369999,60.930000,60.299999,60.740002,49.142979,2517000
2007-01-12,60.900002,61.139999,60.869999,61.110001,49.442333,1348800
2007-01-16,61.200001,61.529999,61.110001,61.450001,49.717415,1063600
2007-01-17,61.439999,61.779999,61.270000,61.450001,49.717415,1395300
2007-01-18,61.270000,61.340000,60.849998,61.060001,49.401878,1778100
2007-01-19,60.840000,61.209999,60.660000,60.990002,49.345242,1425900
2007-01-22,61.369999,61.380001,60.450001,60.720001,49.126789,1836000
2007-01-23,61.860001,62.119999,61.619999,61.700001,49.919689,3652600
2007-01-24,62.000000,62.680000,61.860001,62.669998,50.704483,2976100
2007-01-25,63.250000,63.330002,62.130001,62.310001,50.413216,2227400
2007-01-26,61.810001,61.889999,61.380001,61.689999,49.911591,896800
2007-01-29,61.880001,62.029999,61.430000,61.639999,49.871140,792500
2007-01-30,62.020000,62.250000,61.820000,62.130001,50.267582,1013500
2007-01-31,61.720001,63.080002,61.630001,63.009998,50.979568,1353500
2007-02-01,63.520000,63.750000,63.259998,63.490002,51.367920,1016400
2007-02-02,63.389999,63.709999,63.290001,63.570000,51.432644,494400
2007-02-05,63.009998,63.160000,62.810001,63.150002,51.092834,488500
2007-02-06,63.400002,63.599998,63.139999,63.400002,51.295105,949500
2007-02-07,63.430000,63.919998,63.310001,63.630001,51.481186,933100
2007-02-08,63.660000,64.309998,63.630001,64.019997,51.796722,1240300
2007-02-09,63.910000,64.010002,63.270000,63.509998,51.384106,803000
2007-02-12,63.130001,63.540001,62.900002,63.320000,51.230381,978400
2007-02-13,62.500000,63.119999,62.169998,63.040001,51.003838,1725500
2007-02-14,62.570000,63.349998,62.470001,63.310001,51.222286,1641800
2007-02-15,62.279999,62.570000,62.139999,62.389999,50.477943,1126700
2007-02-16,62.480000,63.060001,62.410000,63.029999,50.995750,816800
2007-02-20,62.930000,63.000000,62.570000,62.930000,50.914841,1195700
2007-02-21,61.939999,62.169998,61.320000,61.830002,50.024864,1416900
2007-02-22,61.860001,62.020000,61.349998,61.639999,49.871140,644700
2007-02-23,61.549999,61.759998,61.299999,61.730000,49.943951,1115600
2007-02-26,61.720001,61.790001,60.580002,60.880001,49.256245,855800
2007-02-27,59.389999,59.610001,57.650002,58.070000,46.982754,2851500
2007-02-28,59.259998,59.439999,58.669998,59.119999,47.832275,5377000
2007-03-01,58.029999,59.040001,57.610001,58.750000,47.532921,3141200
2007-03-02,58.520000,58.750000,57.799999,57.849998,46.804760,1841400
2007-03-05,57.410000,58.180000,57.049999,57.080002,46.181774,2573100
2007-03-06,57.529999,58.090000,57.299999,57.910000,46.853302,1847600
2007-03-07,57.900002,58.730000,57.840000,58.369999,47.225471,1292000
2007-03-08,58.730000,59.270000,58.669998,58.830002,47.597652,1820400
2007-03-09,58.419998,58.570000,57.959999,58.290001,47.160751,1333400
2007-03-12,57.959999,58.299999,57.610001,58.110001,47.015118,968200
2007-03-13,57.950001,58.230000,55.470001,56.020000,45.324162,3261000
2007-03-14,55.680000,56.919998,55.389999,56.540001,45.744881,3510600
2007-03-15,56.520000,57.369999,56.419998,56.869999,46.011864,1804300
2007-03-16,57.139999,57.349998,56.680000,57.150002,46.238407,1823200
2007-03-19,58.029999,58.119999,57.700001,57.840000,46.796665,1395900
2007-03-20,58.060001,58.439999,57.959999,58.340000,47.201202,1435600
2007-03-21,59.400002,60.500000,58.700001,60.430000,48.892162,3375500
2007-03-22,60.810001,60.810001,59.529999,59.779999,48.366264,2423400
2007-03-23,60.049999,60.389999,59.830002,60.169998,48.681801,1240100
2007-03-26,59.900002,60.090000,59.240002,60.049999,48.584717,1081300
2007-03-27,59.369999,59.650002,59.189999,59.419998,48.075001,1781100
2007-03-28,58.849998,59.150002,58.599998,58.750000,47.532921,1574500
2007-03-29,59.290001,59.689999,59.029999,59.540001,48.172085,1104200
2007-03-30,59.509998,59.840000,59.150002,59.430000,48.083088,2923400
2007-04-02,59.410000,59.599998,59.009998,59.580002,48.204453,1119400
2007-04-03,60.139999,60.480000,59.970001,60.000000,48.544266,1035900
2007-04-04,60.189999,60.450001,60.070000,60.270000,48.762711,665800
2007-04-05,60.709999,60.770000,60.520000,60.709999,49.118698,904700
2007-04-09,60.610001,60.759998,60.060001,60.270000,48.762711,608700
2007-04-10,61.189999,61.230000,60.799999,61.060001,49.401878,1905000
2007-04-11,61.090000,61.119999,60.330002,60.450001,48.908344,1107200
2007-04-12,60.610001,61.049999,60.439999,60.830002,49.215797,1229700
2007-04-13,61.910000,61.910000,61.240002,61.520000,49.774052,1005500
2007-04-16,62.500000,62.700001,62.060001,62.480000,50.550762,1393200
2007-04-17,62.770000,62.939999,62.160000,62.340000,50.437489,1141700
2007-04-18,62.930000,63.750000,62.880001,63.610001,51.465012,1775300
2007-04-19,62.299999,62.810001,62.119999,62.189999,51.802975,1119500
2007-04-20,63.980000,64.849998,63.980000,64.529999,53.752144,2577100
2007-04-23,64.160004,64.400002,63.950001,64.000000,53.310665,693100
2007-04-24,63.990002,64.690002,63.820000,64.540001,53.760471,1863400
2007-04-25,64.900002,65.660004,64.800003,65.559998,54.610115,1487300
2007-04-26,65.699997,66.260002,65.459999,66.150002,55.101574,1312000
2007-04-27,65.470001,65.500000,64.959999,65.360001,54.443516,666200
2007-04-30,65.459999,65.860001,64.889999,64.900002,54.060349,1201000
2007-05-01,65.169998,65.430000,64.620003,65.190002,54.301910,1485000
2007-05-02,64.050003,65.750000,64.050003,65.449997,54.518482,2890000
2007-05-03,62.480000,63.919998,62.000000,63.430000,52.835869,6545300
2007-05-04,63.799999,63.959999,63.290001,63.549999,52.935822,1244200
2007-05-07,63.939999,64.349998,63.619999,63.900002,53.227371,1564000
2007-05-08,62.660000,62.830002,62.029999,62.700001,52.227791,1456700
2007-05-09,62.869999,63.369999,62.799999,63.240002,52.677597,1175700
2007-05-10,62.599998,62.900002,61.750000,61.860001,51.528095,954300
2007-05-11,62.939999,63.820000,62.790001,63.389999,52.802551,1919600
2007-05-14,63.450001,63.470001,62.599998,62.750000,52.269444,1508800
2007-05-15,62.669998,63.500000,62.540001,62.950001,52.436039,1673900
2007-05-16,63.549999,63.880001,62.799999,63.630001,53.002464,1688800
2007-05-17,63.389999,63.720001,63.330002,63.450001,52.852531,1377200
2007-05-18,64.180000,64.860001,64.010002,64.800003,53.977055,2213200
2007-05-21,64.620003,64.709999,63.810001,63.930000,53.252357,1678900
2007-05-22,63.959999,64.010002,63.500000,63.740002,53.094093,585100
2007-05-23,64.430000,64.500000,64.000000,64.019997,53.327324,654100
2007-05-24,63.759998,64.029999,62.959999,63.209999,52.652611,889700
2007-05-25,63.950001,64.419998,63.910000,64.309998,53.568890,1332700
2007-05-29,64.849998,65.040001,64.360001,64.639999,53.843769,1240600
2007-05-30,63.950001,64.959999,63.939999,64.900002,54.060349,917100
2007-05-31,65.440002,65.529999,65.080002,65.239998,54.343555,645700
2007-06-01,64.849998,65.180000,64.730003,65.040001,54.176968,740200
2007-06-04,65.040001,65.089996,64.699997,64.919998,54.077007,428900
2007-06-05,64.370003,64.510002,63.639999,63.990002,53.302334,1443300
2007-06-06,63.410000,63.500000,62.619999,63.099998,52.560989,1549000
2007-06-07,61.599998,62.139999,61.070000,61.070000,50.870037,1482900
2007-06-08,60.799999,61.639999,60.660000,61.560001,51.278202,1106600
2007-06-11,61.590000,61.950001,61.349998,61.799999,51.478119,586500
2007-06-12,61.230000,61.540001,60.580002,60.580002,50.461880,1204800
2007-06-13,61.080002,61.459999,60.740002,61.360001,51.111603,683400
2007-06-14,61.490002,62.000000,61.369999,61.570000,51.286530,1353700
2007-06-15,63.099998,63.099998,62.400002,62.470001,52.036209,1585600
2007-06-18,63.070000,63.150002,62.360001,62.470001,52.036209,1372400
2007-06-19,62.349998,62.689999,62.250000,62.580002,52.127842,541100
2007-06-20,62.959999,63.009998,61.619999,61.730000,51.419804,584800
2007-06-21,61.110001,61.630001,60.720001,61.549999,51.269863,1354700
2007-06-22,61.410000,61.520000,60.509998,60.650002,50.520187,1033200
2007-06-25,60.500000,60.900002,59.740002,59.889999,49.887119,2079400
2007-06-26,60.230000,60.410000,59.660000,59.660000,49.695534,1849500
2007-06-27,58.849998,60.000000,58.730000,60.000000,49.978752,947300
2007-06-28,59.689999,60.049999,59.490002,59.490002,49.553936,798300
2007-06-29,59.490002,60.250000,59.320000,60.009998,49.987076,2496200
2007-07-02,60.660000,61.130001,60.509998,61.000000,50.811726,1172900
2007-07-03,61.200001,61.200001,60.849998,60.959999,50.778408,468700
2007-07-05,60.400002,60.669998,60.220001,60.580002,50.461880,553500
2007-07-06,61.220001,61.259998,60.919998,61.110001,50.903362,1016500
2007-07-09,61.529999,61.689999,61.009998,61.090000,50.886700,1712200
2007-07-10,60.509998,60.980000,59.750000,59.980000,49.962093,1791100
2007-07-11,59.919998,60.689999,59.680000,60.290001,50.220318,2573800
2007-07-12,60.450001,61.000000,60.450001,60.980000,50.795067,4149800
2007-07-13,61.720001,61.799999,61.169998,61.490002,51.219891,2168200
2007-07-16,61.849998,62.340000,61.810001,61.980000,51.628048,1456500
2007-07-17,61.779999,62.070000,61.080002,61.099998,50.895031,2169200
2007-07-18,60.799999,60.970001,60.150002,60.720001,50.578499,2413100
2007-07-19,60.770000,61.090000,59.230000,59.459999,49.528942,5526100
2007-07-20,58.570000,58.700001,58.000000,58.130001,48.421074,3979600
2007-07-23,57.810001,58.410000,57.189999,57.849998,48.187840,5168000
2007-07-24,58.290001,58.500000,56.980000,57.310001,47.738033,3352500
