Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,46.919998,47.180000,46.150002,47.080002,36.861759,16296700
2006-01-04,47.000000,47.240002,46.450001,46.580002,36.470284,17757900
2006-01-05,46.580002,46.830002,46.320000,46.639999,36.517246,14970700
2006-01-06,46.799999,46.910000,46.349998,46.570000,36.462440,12599800
2006-01-09,46.720001,46.970001,46.360001,46.599998,36.485931,15619400
2006-01-10,46.400002,46.509998,45.880001,46.209999,36.180576,15634600
2006-01-11,46.060001,46.250000,45.750000,46.099998,36.094448,14742100
2006-01-12,46.220001,46.230000,45.709999,45.799999,35.859573,10546600
2006-01-13,45.830002,46.000000,45.680000,45.799999,35.859573,10791000
2006-01-17,45.400002,45.580002,45.000000,45.310001,35.475918,14605900
2006-01-18,45.320000,45.650002,44.919998,45.259998,35.436768,10867000
2006-01-19,45.880001,45.880001,44.849998,45.139999,35.342815,14584000
2006-01-20,45.000000,45.150002,44.169998,44.189999,34.598988,24950800
2006-01-23,43.500000,44.389999,43.490002,43.959999,34.418922,23459500
2006-01-24,44.080002,44.680000,44.040001,44.240002,34.638165,13500300
2006-01-25,44.150002,44.650002,44.150002,44.630001,34.943512,15132000
2006-01-26,45.000000,45.160000,44.669998,44.900002,35.154907,18449100
2006-01-27,44.900002,45.110001,44.610001,44.799999,35.076607,12250800
2006-01-30,44.750000,45.349998,44.250000,44.480000,34.826057,14812100
2006-01-31,44.650002,44.730000,44.119999,44.230000,34.630314,19151000
2006-02-01,44.099998,44.240002,43.860001,43.950001,34.411087,15854700
2006-02-02,43.950001,43.970001,43.369999,43.439999,34.011787,14745100
2006-02-03,43.299999,43.549999,42.919998,43.090000,33.737755,17097000
2006-02-06,43.400002,43.650002,43.240002,43.369999,33.956970,12554600
2006-02-07,43.599998,43.869999,43.459999,43.490002,34.050926,13914200
2006-02-08,43.549999,43.720001,43.340000,43.669998,34.191853,11101600
2006-02-09,43.750000,44.049999,43.700001,43.830002,34.317139,13766200
2006-02-10,43.770000,44.020000,43.410000,43.919998,34.387608,9038900
2006-02-13,43.700001,43.959999,43.299999,43.700001,34.215359,8329500
2006-02-14,43.919998,44.490002,43.730000,44.160000,34.575512,17049200
2006-02-15,44.070000,44.599998,43.930000,44.360001,34.732098,12818500
2006-02-16,44.389999,44.730000,44.279999,44.689999,34.990475,11773700
2006-02-17,44.779999,45.320000,44.520000,44.660000,34.966991,11938900
2006-02-21,44.709999,44.830002,44.509998,44.549999,34.880863,10380500
2006-02-22,44.450001,45.169998,44.419998,45.080002,35.295841,14729600
2006-02-23,45.189999,45.700001,45.000000,45.369999,35.522892,17345700
2006-02-24,44.939999,45.889999,44.939999,45.720001,35.796932,13832400
2006-02-27,45.840000,46.000000,45.700001,45.980000,36.000492,18460200
2006-02-28,45.770000,46.049999,45.750000,45.849998,35.898708,20699000
2006-03-01,45.349998,45.669998,45.310001,45.599998,36.096603,15576200
2006-03-02,45.250000,45.360001,44.900002,45.150002,35.740398,14367400
2006-03-03,45.080002,45.490002,44.980000,45.189999,35.772049,12399500
2006-03-06,45.099998,45.299999,44.910000,45.209999,35.787888,11318400
2006-03-07,45.090000,45.689999,45.049999,45.619999,36.112442,12823300
2006-03-08,45.419998,45.889999,45.419998,45.709999,36.183689,14201200
2006-03-09,45.700001,45.810001,45.490002,45.549999,36.057018,11922800
2006-03-10,45.500000,46.000000,45.450001,45.950001,36.373676,12535400
2006-03-13,45.959999,46.200001,45.790001,45.939999,36.365753,10090800
2006-03-14,46.000000,46.400002,45.939999,46.259998,36.619083,14364000
2006-03-15,46.049999,46.529999,45.869999,46.400002,36.729889,11344600
2006-03-16,46.480000,46.900002,46.480000,46.759998,37.014854,13005400
2006-03-17,46.970001,46.980000,46.639999,46.900002,37.125687,18970500
2006-03-20,46.709999,47.000000,46.560001,46.900002,37.125687,11243700
2006-03-21,46.750000,46.980000,46.520000,46.570000,36.864456,11774400
2006-03-22,46.400002,47.139999,46.400002,46.990002,37.196938,11157200
2006-03-23,46.869999,46.980000,46.610001,46.700001,36.967361,10793900
2006-03-24,46.779999,47.000000,46.660000,46.900002,37.125687,10495000
2006-03-27,46.790001,46.930000,46.669998,46.820000,37.062355,10450300
2006-03-28,46.619999,47.009998,45.950001,46.060001,36.460739,16077800
2006-03-29,46.169998,46.299999,45.720001,45.970001,36.389507,11836200
2006-03-30,45.799999,46.090000,45.480000,45.610001,36.104527,12825100
2006-03-31,45.730000,45.919998,45.450001,45.540001,36.049126,10968800
2006-04-03,45.849998,46.220001,45.660000,45.680000,36.159939,11832600
2006-04-04,45.770000,46.400002,45.700001,46.290001,36.642815,8823300
2006-04-05,46.209999,46.570000,46.209999,46.549999,36.848637,10249600
2006-04-06,46.330002,46.529999,46.049999,46.200001,36.571568,7795500
2006-04-07,46.410000,46.470001,45.660000,45.740002,36.207436,9406600
2006-04-10,45.900002,46.080002,45.639999,45.680000,36.159939,9100000
2006-04-11,45.750000,46.000000,45.450001,45.560001,36.064938,8570000
2006-04-12,45.619999,45.919998,45.570000,45.720001,36.191605,7157300
2006-04-13,45.730000,45.930000,45.599998,45.730000,36.199535,7642200
2006-04-17,45.950001,45.950001,45.259998,45.480000,36.001617,10618900
2006-04-18,45.450001,46.299999,45.369999,45.959999,36.381588,16356400
2006-04-19,45.869999,46.240002,45.790001,46.049999,36.452831,10493000
2006-04-20,46.599998,46.849998,46.110001,46.279999,36.634899,17056200
2006-04-21,46.349998,46.950001,46.349998,46.869999,37.101925,16502600
2006-04-24,46.849998,47.139999,46.709999,47.070000,37.260258,12568100
2006-04-25,47.020000,47.169998,46.830002,47.090000,37.276089,12677000
2006-04-26,47.099998,47.779999,47.049999,47.709999,37.766876,19058900
2006-04-27,47.590000,49.180000,47.509998,49.040001,38.819702,34554500
2006-04-28,48.930000,49.980000,48.900002,49.919998,39.516300,29595900
2006-05-01,49.840000,50.000000,49.099998,49.180000,38.930515,21093000
2006-05-02,49.259998,49.660000,49.259998,49.459999,39.152149,19227800
2006-05-03,49.270000,49.599998,49.220001,49.299999,39.025513,13745200
2006-05-04,49.549999,49.950001,49.529999,49.939999,39.532120,15863000
2006-05-05,50.000000,50.500000,49.950001,50.470001,39.951664,19401000
2006-05-08,50.200001,50.320000,50.000000,50.110001,39.666698,10721900
2006-05-09,50.110001,50.349998,50.040001,50.189999,39.730034,10343700
2006-05-10,50.029999,50.439999,49.740002,50.169998,39.714199,11892500
2006-05-11,50.299999,50.299999,49.439999,49.689999,39.334232,11227700
2006-05-12,49.689999,49.849998,49.130001,49.200001,38.946346,15232200
2006-05-15,49.000000,49.770000,48.599998,49.549999,39.223392,13367300
2006-05-16,49.619999,49.799999,49.389999,49.639999,39.294647,8121100
2006-05-17,49.299999,49.310001,48.299999,48.560001,38.439732,20638000
2006-05-18,48.650002,49.040001,48.090000,48.119999,38.091427,13165300
2006-05-19,48.349998,48.580002,48.000000,48.270000,38.210171,15761800
2006-05-22,48.270000,48.730000,48.110001,48.259998,38.202255,16162600
2006-05-23,48.750000,48.889999,48.180000,48.230000,38.178497,12592100
2006-05-24,48.200001,48.709999,48.009998,48.480000,38.376400,17052700
2006-05-25,48.750000,49.070000,48.419998,48.910000,38.716785,13871200
2006-05-26,49.150002,49.610001,48.860001,49.380001,39.088825,15352800
2006-05-30,49.180000,49.230000,48.650002,48.700001,38.550549,14796800
2006-05-31,48.349998,48.570000,47.900002,48.400002,38.710514,15518900
2006-06-01,48.400002,48.740002,48.340000,48.700001,38.950447,14188200
2006-06-02,49.220001,49.430000,48.919998,49.259998,39.398335,13392700
2006-06-05,49.200001,49.480000,48.660000,48.740002,38.982445,10750300
2006-06-06,48.799999,49.080002,48.029999,48.529999,38.814487,15816700
2006-06-07,48.500000,49.240002,48.320000,48.849998,39.070415,12480200
2006-06-08,48.660000,49.200001,48.520000,49.029999,39.214386,15392800
2006-06-09,48.849998,49.200001,48.630001,48.790001,39.022423,11685300
2006-06-12,48.799999,49.009998,48.349998,48.410000,38.718510,9570900
2006-06-13,48.150002,48.650002,46.750000,47.070000,37.646778,22932100
2006-06-14,46.980000,47.259998,45.860001,46.639999,37.302860,20908100
2006-06-15,46.860001,48.070000,46.799999,47.910000,38.318607,21674900
2006-06-16,47.700001,47.889999,47.389999,47.419998,37.926693,21387400
