Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,126.699997,129.440002,124.230003,128.869995,111.672585,6188700
2006-01-04,127.349998,128.910004,126.379997,127.089996,110.130142,4861600
2006-01-05,126.000000,127.320000,125.610001,127.040001,110.086807,3717400
2006-01-06,127.290001,129.250000,127.290001,128.839996,111.646584,4319600
2006-01-09,128.500000,130.619995,128.000000,130.389999,112.989769,4723500
2006-01-10,130.050003,132.949997,130.020004,132.029999,114.410934,5536800
2006-01-11,131.449997,133.800003,131.419998,131.970001,114.358894,4671400
2006-01-12,131.399994,133.210007,131.380005,132.250000,114.601563,3725500
2006-01-13,132.020004,133.660004,131.899994,133.259995,115.476753,2894900
2006-01-17,131.000000,133.130005,130.589996,132.589996,114.896164,3621600
2006-01-18,131.059998,132.679993,131.009995,132.369995,114.705528,4302700
2006-01-19,132.720001,134.820007,132.710007,133.820007,115.962051,5010700
2006-01-20,132.850006,134.059998,131.250000,131.440002,114.112816,5679900
2006-01-23,131.639999,134.179993,131.639999,132.869995,115.354332,3847900
2006-01-24,132.630005,134.089996,132.339996,133.000000,115.467186,3758000
2006-01-25,133.649994,134.039993,132.460007,133.559998,115.953392,3740500
2006-01-26,133.009995,138.360001,133.009995,137.399994,119.287125,4808200
2006-01-27,137.929993,139.750000,137.100006,138.940002,120.624168,3687900
2006-01-30,139.550003,140.639999,138.710007,139.869995,121.431526,3168600
2006-01-31,139.729996,141.860001,138.449997,141.250000,122.629601,4906200
2006-02-01,141.399994,142.949997,140.429993,141.710007,123.028984,3635900
2006-02-02,142.270004,143.770004,141.399994,142.520004,123.732170,3711000
2006-02-03,141.550003,143.119995,140.699997,142.740005,123.923187,4178900
2006-02-06,142.610001,144.100006,141.600006,142.820007,123.992668,3849300
2006-02-07,142.350006,143.309998,139.479996,139.479996,121.092957,5207700
2006-02-08,140.100006,141.929993,139.320007,141.139999,122.534134,4481400
2006-02-09,141.139999,142.850006,140.490005,140.850006,122.282372,3059500
2006-02-10,140.669998,141.850006,137.800003,140.809998,122.247627,4433100
2006-02-13,139.649994,141.800003,139.149994,139.649994,121.240547,2155200
2006-02-14,141.199997,142.320007,138.770004,141.779999,123.089737,3003100
2006-02-15,142.000000,145.500000,141.399994,145.139999,126.006821,4330700
2006-02-16,146.100006,146.350006,144.210007,145.899994,126.666634,2847300
2006-02-17,146.190002,146.220001,144.059998,145.539993,126.354057,2407200
2006-02-21,145.559998,145.750000,143.009995,143.449997,124.539604,2539800
2006-02-22,143.449997,145.529999,143.229996,145.529999,126.345451,2664200
2006-02-23,145.610001,145.610001,143.789993,143.960007,124.982391,2457400
2006-02-24,143.050003,145.399994,143.050003,144.160004,125.156044,2314700
2006-02-27,144.809998,145.250000,143.339996,143.820007,124.860886,2282200
2006-02-28,143.600006,144.160004,141.110001,141.289993,122.664375,3911700
2006-03-01,141.979996,143.740005,141.559998,143.149994,124.279091,2989900
2006-03-02,143.070007,144.860001,142.240005,144.000000,125.017136,2902300
2006-03-03,143.500000,147.479996,143.100006,146.000000,126.753479,4042700
2006-03-06,146.539993,147.080002,144.309998,145.020004,125.902672,2900600
2006-03-07,144.369995,144.460007,143.169998,144.279999,125.260201,2775400
2006-03-08,143.550003,144.669998,141.259995,142.490005,123.706169,3633100
2006-03-09,142.660004,143.399994,141.199997,141.699997,123.020264,2262100
2006-03-10,141.630005,142.449997,140.149994,141.529999,122.872688,3247000
2006-03-13,141.550003,142.949997,139.179993,140.720001,122.169456,4945700
2006-03-14,145.919998,149.500000,145.619995,149.419998,129.722595,11360100
2006-03-15,148.300003,149.639999,147.589996,149.000000,129.357956,7557100
2006-03-16,149.100006,149.690002,147.449997,147.690002,128.220673,6025800
2006-03-17,148.250000,151.539993,148.029999,150.360001,130.538712,6670000
2006-03-20,150.050003,152.660004,149.800003,152.179993,132.118759,4896800
2006-03-21,151.610001,152.000000,149.009995,149.399994,129.705215,4460600
2006-03-22,148.300003,152.360001,148.300003,151.820007,131.806229,3770800
2006-03-23,151.169998,151.960007,150.449997,151.669998,131.676041,3852700
2006-03-24,151.679993,152.570007,150.880005,152.169998,132.110107,2651700
2006-03-27,152.130005,155.360001,152.130005,155.000000,134.567032,4314600
2006-03-28,155.009995,157.820007,154.160004,154.160004,133.837723,6481600
2006-03-29,154.899994,157.570007,154.839996,156.899994,136.216583,4458100
2006-03-30,157.729996,159.630005,155.710007,156.809998,136.138382,4771000
2006-03-31,157.000000,158.380005,156.250000,156.960007,136.268677,3298400
2006-04-03,157.990005,159.880005,156.919998,158.119995,137.275726,3979800
2006-04-04,158.119995,161.360001,158.119995,161.000000,139.776062,5088800
2006-04-05,160.500000,161.919998,160.000000,160.750000,139.559006,4191500
2006-04-06,160.070007,162.070007,160.070007,162.039993,140.678955,4180900
2006-04-07,162.039993,163.160004,159.889999,161.020004,139.793411,4964100
2006-04-10,162.500000,164.050003,161.449997,162.460007,141.043610,4470700
2006-04-11,163.000000,163.300003,158.509995,159.149994,138.169937,4962800
2006-04-12,159.630005,160.300003,158.399994,159.520004,138.491226,3404000
2006-04-13,158.449997,159.690002,158.199997,159.429993,138.413010,2217100
2006-04-17,160.250000,163.210007,160.000000,161.940002,140.592133,3381700
2006-04-18,162.750000,166.179993,161.320007,165.550003,143.726257,4828300
2006-04-19,164.550003,167.570007,163.600006,167.050003,145.028473,4670400
2006-04-20,166.059998,169.309998,166.059998,168.550003,146.330780,4893900
2006-04-21,168.619995,168.660004,165.320007,165.889999,144.321121,3591500
2006-04-24,165.500000,166.270004,163.500000,165.350006,143.851318,3431400
2006-04-25,165.350006,165.600006,161.759995,162.800003,141.632874,3361400
2006-04-26,163.500000,164.649994,162.199997,163.399994,142.154861,3032600
2006-04-27,163.350006,165.789993,162.100006,163.970001,142.650787,4063900
2006-04-28,163.809998,164.889999,158.649994,160.289993,139.449188,5349000
2006-05-01,160.300003,161.669998,156.080002,156.449997,136.108475,5652300
2006-05-02,157.600006,160.000000,157.119995,158.830002,138.179047,3710700
2006-05-03,159.500000,159.850006,157.750000,159.149994,138.457458,2521000
2006-05-04,159.160004,160.330002,158.000000,158.039993,137.491791,2554600
2006-05-05,159.750000,164.600006,159.690002,164.389999,143.016129,3737500
2006-05-08,164.389999,166.550003,162.199997,163.529999,142.267960,2395700
2006-05-09,163.750000,166.259995,163.699997,165.750000,144.199356,2615300
2006-05-10,164.850006,165.410004,162.050003,164.089996,142.755112,3215800
2006-05-11,164.380005,164.490005,158.600006,159.279999,138.570526,3639600
2006-05-12,158.750000,159.699997,156.070007,156.110001,135.812653,4579300
2006-05-15,154.600006,157.000000,151.110001,153.139999,133.228851,6119200
2006-05-16,153.600006,155.110001,150.619995,152.699997,132.846024,4016000
2006-05-17,150.850006,151.149994,147.000000,148.210007,128.939865,7477600
2006-05-18,149.360001,150.250000,146.250000,147.029999,127.913322,6076200
2006-05-19,148.300003,150.449997,146.750000,149.410004,129.983841,6502500
2006-05-22,148.509995,148.509995,143.339996,146.149994,127.147652,8472600
2006-05-23,148.050003,148.880005,143.699997,143.699997,125.016243,5606600
2006-05-24,143.649994,145.589996,140.419998,143.919998,125.207619,8759600
2006-05-25,145.199997,147.320007,144.679993,147.320007,128.165543,5611300
2006-05-26,150.000000,152.940002,149.470001,152.940002,133.054901,5749700
2006-05-30,151.000000,151.949997,149.250000,149.830002,130.349258,5217200
2006-05-31,151.300003,152.389999,149.149994,150.949997,131.323624,5262200
2006-06-01,150.919998,153.589996,150.190002,153.550003,133.585526,4206200
2006-06-02,155.500000,157.000000,153.600006,154.089996,134.055313,4253400
2006-06-05,154.949997,156.289993,149.850006,150.399994,130.845093,5400000
2006-06-06,151.389999,152.059998,147.500000,149.240005,129.835938,6562400
2006-06-07,149.250000,152.529999,148.300003,149.949997,130.453674,4319900
2006-06-08,148.800003,150.669998,144.500000,149.759995,130.288345,7885500
2006-06-09,151.000000,152.100006,148.990005,149.889999,130.401398,4407300
2006-06-12,150.300003,150.720001,145.000000,145.000000,126.147202,5860300
2006-06-13,144.500000,145.500000,138.009995,139.250000,121.144821,15679700
2006-06-14,139.750000,141.759995,136.789993,138.500000,120.492393,10541300
2006-06-15,140.399994,145.190002,140.070007,144.119995,125.381615,10870200
2006-06-16,143.300003,144.589996,142.610001,144.000000,125.277275,6368000
2006-06-19,144.979996,145.750000,142.949997,143.750000,125.059776,6517300
2006-06-20,144.649994,145.990005,143.589996,145.259995,126.373398,5808700
2006-06-21,145.770004,150.320007,145.500000,149.830002,130.349258,7645900
2006-06-22,149.710007,150.500000,146.949997,148.309998,129.026855,4402000
2006-06-23,147.850006,149.399994,147.210007,147.919998,128.687592,3488000
2006-06-26,148.919998,149.949997,148.100006,149.899994,130.410065,3799600
2006-06-27,149.050003,150.889999,147.160004,147.160004,128.026413,3666400
2006-06-28,147.410004,148.500000,145.070007,146.490005,127.443451,4907100
2006-06-29,148.100006,152.199997,146.350006,152.199997,132.411133,6656800
2006-06-30,152.199997,152.720001,149.500000,150.429993,130.871231,5973300
2006-07-03,151.929993,152.789993,151.339996,152.449997,132.628571,3250500
2006-07-05,151.699997,151.699997,150.000000,150.949997,131.323624,4478600
2006-07-06,152.289993,152.300003,150.199997,150.580002,131.001755,3441000
2006-07-07,150.009995,150.500000,148.440002,148.509995,129.200851,3618700
2006-07-10,149.250000,150.410004,148.160004,148.850006,129.496674,2946100
2006-07-11,148.399994,149.000000,146.550003,148.669998,129.340027,3817200
2006-07-12,148.699997,149.229996,145.070007,145.270004,126.382126,4300100
2006-07-13,144.029999,145.199997,142.100006,142.550003,124.015778,6116700
2006-07-14,143.100006,143.500000,138.970001,140.100006,121.884323,5659400
2006-07-17,140.100006,142.270004,139.199997,140.869995,122.554199,4528700
2006-07-18,140.619995,142.479996,139.899994,142.339996,123.833069,5874300
2006-07-19,142.699997,147.850006,142.699997,146.970001,127.861076,6079400
2006-07-20,146.699997,147.800003,145.000000,145.179993,126.303810,4264500
2006-07-21,145.050003,145.059998,141.800003,142.039993,123.870682,4682400
2006-07-24,143.300003,147.500000,143.059998,146.899994,128.109039,4610700
2006-07-25,146.899994,149.669998,145.339996,148.490005,129.495621,4984000
2006-07-26,147.500000,148.820007,146.690002,147.380005,128.527679,3326000
2006-07-27,148.699997,149.630005,147.589996,148.259995,129.295059,4085900
2006-07-28,149.649994,152.350006,149.330002,151.720001,132.312469,4752200
2006-07-31,151.600006,153.729996,150.660004,152.750000,133.210693,4370000
2006-08-01,151.630005,151.740005,149.589996,151.259995,131.911285,3468500
2006-08-02,150.259995,150.500000,147.539993,149.899994,130.725220,6139300
2006-08-03,148.750000,153.149994,148.470001,152.100006,132.643921,3854000
2006-08-04,154.000000,156.289993,152.169998,152.990005,133.420013,4892300
2006-08-07,152.119995,154.850006,151.759995,152.649994,133.123489,3029800
2006-08-08,152.649994,155.399994,150.490005,151.449997,132.077026,6199900
2006-08-09,153.500000,153.750000,149.600006,150.009995,130.821228,4234300
2006-08-10,149.500000,152.119995,148.500000,151.630005,132.233994,3782100
2006-08-11,152.350006,152.869995,149.990005,151.110001,131.780533,2576500
2006-08-14,152.479996,153.009995,149.429993,150.369995,131.135193,3110900
2006-08-15,152.380005,153.990005,151.210007,152.649994,133.123489,4907000
2006-08-16,153.949997,155.050003,152.720001,154.990005,135.164185,3563900
2006-08-17,153.899994,156.869995,153.850006,154.449997,134.693283,3365700
2006-08-18,154.449997,154.750000,153.000000,154.679993,134.893860,2742100
2006-08-21,153.160004,154.250000,151.639999,153.830002,134.152542,3731200
2006-08-22,154.360001,155.009995,153.050003,154.149994,134.431610,3696600
2006-08-23,153.410004,154.750000,152.149994,152.699997,133.167068,2811300
2006-08-24,153.550003,153.600006,150.750000,151.399994,132.033432,3100000
2006-08-25,150.690002,151.419998,149.750000,150.070007,130.873444,2476200
2006-08-28,148.250000,150.539993,147.880005,149.529999,130.402634,4151000
2006-08-29,149.600006,149.789993,145.660004,147.089996,128.274689,4939600
2006-08-30,147.199997,147.759995,146.419998,147.059998,128.248596,2938000
2006-08-31,147.070007,148.750000,147.070007,148.649994,129.635208,2834300
2006-09-01,148.699997,149.429993,147.130005,149.139999,130.062454,3453100
